player_id,player_display_name,position,season,team,games,boom_games,solid_games,bust_games,ppr_std_dev,passing_yards,attempts,completions,passing_air_yards,passing_tds,passing_interceptions,rushing_yards,carries,rushing_tds,targets,receptions,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_yards,receiving_tds,sack_fumbles_lost,rushing_fumbles_lost,receiving_fumbles_lost,fantasy_points,fantasy_points_ppr,total_touches,opportunities,ppr_per_game,opportunities_per_game,touches_per_game,carries_per_game,targets_per_game,attempts_per_game,receptions_per_game,total_yards,total_tds,ppr_per_opportunity,completion_pct,yards_per_attempt,td_rate,int_rate,yards_per_carry,catch_rate,yards_per_target,yards_per_reception,yac_per_reception,air_yards_per_target,tds_per_game,first_downs_per_game,consistency_score,roster_name,birth_date,height,weight,college,years_exp_x,rookie_year,draft_club,draft_number,season_start,age,team_pass_attempts,team_carries,team_targets,team_ppr,team_total_opportunities,team_pass_rate,returning_targets,returning_carries,returning_attempts,vacated_targets,vacated_carries,vacated_attempts,vacated_target_pct,vacated_carry_pct,vacated_pass_pct,target_share,rush_share,opportunity_share,opportunity_score,touch_score,fantasy_score,reliability_score,boom_score,bust_score,overall_player_score,current_team,current_position,status,depth_chart_position,years_exp_y,projected_games,projected_pass_attempts,projected_carries,projected_targets,projected_pass_attempts_per_game,projected_carries_per_game,projected_targets_per_game,temporary_role_score,projection_roster_rank,projection_active,projected_team_player_targets,projected_team_targets,target_scale_factor,projected_completion_pct,projected_yards_per_attempt,projected_yards_per_carry,projected_catch_rate,projected_yards_per_target,projected_passing_td_rate,projected_rushing_td_per_carry,projected_receiving_td_per_target,projected_passing_tds,projected_rushing_tds,projected_receiving_tds,projected_completions,projected_passing_yards,projected_rushing_yards,projected_receptions,projected_receiving_yards,projected_fantasy_points_ppr,projected_ppr_per_game,role_score,team_position_rank,role_label,qb_pass_attempt_share,replacement_ppg,fantasy_war,war_rank,position_rank,value_tier,draft_value_score
00-0036924,Michael Carter,RB,2025,TEN,13,0,2,8,4.885496589199191,0,0,0,0,0,0,333,92,1,45,33,75,257,12,267,0,0,0,0,66.0,99.0,125,137,7.615384615384615,10.538461538461538,9.615384615384615,7.076923076923077,3.4615384615384617,0.0,2.5384615384615383,600,1,0.7226277372262774,0.0,0.0,0.0,0.0,3.619565217391304,0.7333333333333333,5.933333333333334,8.090909090909092,7.787878787878788,1.6666666666666667,0.07692307692307693,0.9230769230769231,0.3584701448526315,Michael Carter,1999-05-07,68.0,200.0,North Carolina,4.0,2021.0,NYJ,107.0,2025-09-01,26.321697467488022,570,378,530,1132.64,908,0.6012658227848101,488,193,487,129,173,162,0.20907617504051865,0.4726775956284153,0.24961479198767333,0.07293354943273905,0.25136612021857924,0.13936927772126145,71.0691823899371,70.44025157232704,69.18238993710692,69.81132075471697,38.67924528301887,31.761006289308185,63.081761006289305,TEN,RB,ACT,RB,5.0,16,0.0,124.34871794871795,38.08615869627058,0.0,7.771794871794872,3.1974358974358976,175.5076923076923,2.0,True,711.9189054083172,530,0.7444668149331157,0.0,0.0,4.287185206098249,0.8303030303030303,5.121212121212121,0.0,0.013136288998357965,0.0071428571428571435,0.0,1.6334806955496612,0.272043990687647,0.0,0.0,533.1059839870273,31.623052978115574,195.04729756574932,115.87152925081709,7.241970578176068,162.43487664498852,2,RB2,,11.124347726249262,0.0,81,30,Bench,3.620985289088034
00-0036040,Juwan Johnson,TE,2025,NO,17,0,7,6,4.82457709210321,0,0,0,0,0,0,0,0,0,102,77,773,362,41,889,3,0,0,2,102.9,179.9,77,102,10.58235294117647,6.0,4.529411764705882,0.0,6.0,0.0,4.529411764705882,889,3,1.7637254901960784,0.0,0.0,0.0,0.0,0.0,0.7549019607843137,8.715686274509803,11.545454545454545,4.701298701298701,7.578431372549019,0.17647058823529413,2.411764705882353,0.5440922147540046,Juwan Johnson,1996-09-13,76.0,231.0,Oregon; Penn State,5.0,2020.0,,0.0,2025-09-01,28.966461327857633,591,435,565,1321.08,1000,0.5760233918128655,422,362,585,143,73,6,0.25309734513274335,0.167816091954023,0.01015228426395939,0.18053097345132743,0.0,0.102,93.21428571428572,92.5,92.14285714285714,90.71428571428571,46.07142857142857,56.07142857142857,83.96428571428572,NO,TE,ACT,TE,6.0,16,0.0,0.0,64.92207031603017,0.0,0.0,5.227692307692307,83.64307692307692,2.0,True,727.9240823882001,565,0.7761798430219911,0.0,0.0,0.0,0.7301474364784435,8.096209855282636,0.0,0.0,0.0387409200968523,0.0,0.0,2.5151407386355515,0.0,0.0,0.0,47.40268321212268,525.6227055179958,115.05579819573558,7.1909873872334735,64.92207031603017,2,TE2,,8.872173133646344,0.0,81,12,Bench,3.5954936936167368
00-0038129,Cade Otton,TE,2025,TB,15,0,4,9,5.978636570163405,0,0,0,0,0,0,0,0,0,81,59,419,309,25,572,1,0,0,0,63.2,122.2,59,81,8.146666666666667,5.4,3.933333333333333,0.0,5.4,0.0,3.933333333333333,572,1,1.508641975308642,0.0,0.0,0.0,0.0,0.0,0.7283950617283951,7.061728395061729,9.694915254237289,5.237288135593221,5.172839506172839,0.06666666666666667,1.6666666666666667,0.2661248072630844,Cade Otton,1999-04-15,77.0,250.0,Washington,3.0,2022.0,TB,106.0,2025-09-01,26.38193018480493,558,472,541,1385.4,1013,0.541747572815534,377,330,543,164,142,15,0.3031423290203327,0.3008474576271186,0.026881720430107527,0.14972273567467653,0.0,0.07996051332675222,89.28571428571429,89.28571428571429,82.14285714285714,65.71428571428571,46.07142857142857,33.57142857142857,72.53571428571429,TB,TE,ACT,TE,4.0,16,0.0,0.34285714285714286,72.22664054850294,0.0,0.02142857142857143,5.352521008403362,85.98319327731093,1.0,True,641.4727515621634,541,0.8433717545796225,0.0,0.0,-1.2,0.7079443141889531,6.958038669996125,0.0,0.0,0.03125,0.0,0.0,2.257082517140717,0.0,0.0,0.0,51.132439509281944,502.5557579403936,114.88936754902275,7.180585471813922,72.56949769136008,1,TE1,,8.872173133646344,0.0,81,12,Bench,3.590292735906961
00-0033858,Jonnu Smith,TE,2025,PIT,17,0,1,14,3.916452851902659,0,0,0,0,0,0,70,9,1,54,38,234,179,11,222,2,0,0,0,47.2,85.2,47,63,5.011764705882353,3.7058823529411766,2.764705882352941,0.5294117647058824,3.176470588235294,0.0,2.235294117647059,292,3,1.3523809523809525,0.0,0.0,0.0,0.0,7.777777777777778,0.7037037037037037,4.111111111111111,5.842105263157895,4.7105263157894735,4.333333333333333,0.17647058823529413,0.6470588235294118,0.21854813987857735,Jonnu Smith,1995-08-22,75.0,248.0,Florida International,8.0,2017.0,TEN,100.0,2025-09-01,30.028747433264886,550,407,522,1381.08,929,0.5747126436781609,281,281,584,272,144,0,0.4918625678119349,0.3388235294117647,0.0,0.10344827586206896,0.022113022113022112,0.06781485468245425,74.28571428571429,75.0,70.0,61.42857142857143,46.07142857142857,2.5,60.42857142857143,,,,,0.0,16,0.0,4.988235294117647,65.92039834183305,0.011764705882352941,0.31176470588235294,4.370588235294117,75.10588235294117,1.0,True,553.7459399424106,522,0.9426705684817984,0.0,0.0,3.7388888888888885,0.7325468325468326,6.107601887601888,0.0,0.09433962264150944,0.05383580080753701,0.0,0.4705882352941177,3.5488774342844174,0.0,0.0,18.650457516339866,48.28977900553528,402.6155493440479,114.53317370904526,7.158323356815329,70.9086336359507,1,TE1,,8.872173133646344,0.0,81,12,Bench,3.5791616784076643
00-0036290,Cole Kmet,TE,2025,CHI,16,0,1,13,3.2408267977991874,0,1,0,13,0,0,0,0,0,48,30,421,149,17,347,2,0,0,0,48.7,78.7,30,48,4.91875,3.0,1.875,0.0,3.0,0.0625,1.875,347,2,1.6395833333333334,0.0,0.0,0.0,0.0,0.0,0.625,7.229166666666667,11.566666666666666,4.966666666666667,8.770833333333334,0.125,1.0625,0.34112796995188066,Cole Kmet,1999-03-10,78.0,258.0,Notre Dame,5.0,2020.0,CHI,43.0,2025-09-01,26.480492813141684,574,505,532,1519.8400000000001,1037,0.5319740500463392,437,550,663,183,22,1,0.29516129032258065,0.038461538461538464,0.0015060240963855422,0.09022556390977443,0.0,0.04628736740597879,67.5,64.28571428571429,68.57142857142857,77.14285714285715,46.07142857142857,5.714285714285722,61.42857142857142,CHI,TE,ACT,TE,6.0,16,0.0,0.6,61.41050958472068,0.03125,0.0375,3.65625,59.6,2.0,True,506.78621966269026,532,1.0497523005935159,0.0,0.0,0.13333333333333333,0.7310858585858586,7.797815656565658,0.0,0.0,0.05811965811965812,0.0,0.0,3.569157822017954,0.0,0.0,0.08,44.896355125940616,478.86783311741027,114.20608536978936,7.137880335611835,62.01050958472068,2,TE2,,8.872173133646344,0.0,81,12,Bench,3.5689401678059176
00-0038933,Dalton Kincaid,TE,2025,BUF,12,0,5,6,6.562075383088291,0,0,0,0,0,0,0,0,0,49,39,465,259,28,571,5,0,0,0,87.10000000000001,126.10000000000001,39,49,10.508333333333335,4.083333333333333,3.25,0.0,4.083333333333333,0.0,3.25,571,5,2.573469387755102,0.0,0.0,0.0,0.0,0.0,0.7959183673469388,11.653061224489797,14.64102564102564,6.641025641025641,9.489795918367347,0.4166666666666667,2.3333333333333335,0.37553604601856083,Dalton Kincaid,1999-10-18,75.0,240.0,Utah; Univ of California-San Diego,2.0,2023.0,BUF,25.0,2025-09-01,25.872689938398356,495,547,479,1620.74,1026,0.4750479846449136,479,592,534,74,17,35,0.13381555153707053,0.027914614121510674,0.061511423550087874,0.1022964509394572,0.0,0.04775828460038986,77.85714285714286,80.71428571428572,90.71428571428571,81.42857142857143,46.07142857142857,56.07142857142857,77.07142857142858,BUF,TE,ACT,TE,3.0,16,0.0,0.0,58.02027998294161,0.0,0.0,4.909935897435897,78.55897435897435,1.0,True,648.5619981325864,479,0.7385569943647506,0.0,0.0,0.0,0.7343987441130299,9.097651491365777,0.0,0.0,0.05368098159509202,0.0,0.0,3.1145855819063746,0.0,0.0,0.0,42.61002075255868,527.8482867162687,114.0823629156238,7.130147682226488,58.02027998294161,1,TE1,,8.872173133646344,0.0,81,12,Bench,3.565073841113244
00-0039491,Jalen Coker,WR,2025,CAR,11,0,3,7,5.865461308681215,0,0,0,0,0,0,0,0,0,43,33,435,102,22,394,3,0,0,1,57.400000000000006,90.4,33,43,8.218181818181819,3.909090909090909,3.0,0.0,3.909090909090909,0.0,3.0,394,3,2.1023255813953488,0.0,0.0,0.0,0.0,0.0,0.7674418604651163,9.162790697674419,11.93939393939394,3.090909090909091,10.116279069767442,0.2727272727272727,2.0,0.2862823628817106,Jalen Coker,2001-10-30,75.0,213.0,Holy Cross,1.0,2024.0,,0.0,2025-09-01,23.838466803559207,515,461,480,1245.26,941,0.5276639344262295,439,236,518,78,247,37,0.15087040618955513,0.5113871635610766,0.06666666666666667,0.08958333333333333,0.0,0.04569606801275239,65.5511811023622,72.44094488188976,75.98425196850394,68.89763779527559,44.09448818897638,41.53543307086615,64.8031496062992,CAR,WR,ACT,WR,2.0,16,0.0,0.0,54.95016050954875,0.03409090909090909,0.0,4.011363636363637,64.72727272727273,3.0,True,560.6402682285035,480,0.8561639739448105,0.375,7.125,0.0,0.740520728008089,9.623483316481295,0.0,0.0,0.059490084985835696,0.0,0.0,3.268989718698368,0.0,0.0,0.0,40.69173286469238,528.8119529016117,113.3423210124983,7.083895063281144,54.95016050954875,3,WR3,,10.169259972266895,0.0,81,30,Bench,3.541947531640572
00-0033869,Mitchell Trubisky,QB,2025,TEN,4,1,0,3,14.055613350781483,313,35,25,255,4,0,6,9,0,0,0,0,0,0,0,0,0,0,0,31.119999999999997,31.119999999999997,9,9,7.779999999999999,2.25,2.25,2.25,0.0,8.75,0.0,319,4,3.4577777777777774,0.7142857142857143,8.942857142857143,0.11428571428571428,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Mitchell Trubisky,1994-08-20,74.0,215.0,North Carolina,8.0,2017.0,CHI,2.0,2025-09-01,31.033538672142367,570,378,530,1132.64,908,0.6012658227848101,479,592,534,74,17,35,0.13381555153707053,0.027914614121510674,0.061511423550087874,0.0,0.016453382084095063,0.008771929824561403,46.95121951219512,46.95121951219512,40.243902439024396,14.02439024390244,69.51219512195121,38.41463414634146,39.75609756097561,TEN,QB,ACT,QB,9.0,17,11.4,40.8425,0.0,9.629999999999999,2.4025,0.0,204.55249999999998,2.0,True,711.9189054083172,530,0.7444668149331157,0.7016072712334395,7.718121598028139,1.0259803921568627,0.0,0.0,0.08769641573379891,0.03125,0.0,14.356780219780218,1.276328125,0.0,114.86012637362636,1263.5336868131865,41.90360416666666,0.0,0.0,119.816797518315,7.048046912842059,204.55249999999998,2,QB2,0.02,19.064800919995758,0.0,81,12,Bench,3.5240234564210295
00-0034975,Justice Hill,RB,2025,BAL,10,1,0,7,8.560088265380863,0,0,0,0,0,0,93,18,2,27,21,-6,184,6,169,1,0,0,0,44.2,65.2,39,45,6.5200000000000005,4.5,3.9,1.8,2.7,0.0,2.1,262,3,1.448888888888889,0.0,0.0,0.0,0.0,5.166666666666667,0.7777777777777778,6.2592592592592595,8.047619047619047,8.761904761904763,-0.2222222222222222,0.3,0.6,0.0,Justice Hill,1997-11-14,70.0,205.0,Oklahoma State,6.0,2019.0,BAL,113.0,2025-09-01,27.797399041752225,422,507,407,1331.1200000000001,914,0.4542518837459634,293,443,370,114,64,52,0.2800982800982801,0.126232741617357,0.12322274881516587,0.06633906633906633,0.03550295857988166,0.04923413566739606,45.911949685534594,40.88050314465409,64.15094339622641,20.125786163522015,83.9622641509434,38.36477987421384,49.276729559748425,BAL,RB,ACT,RB,7.0,16,0.0,46.239999999999995,44.92261184945662,0.0,2.8899999999999997,2.8575,91.96,2.0,True,414.22435681965095,407,0.982559314292577,0.0,0.0,4.960081053698075,0.7795374560080442,6.438981062510474,0.0,0.047619047619047616,0.04371584699453552,0.0,2.2019047619047614,1.963830026205754,0.0,0.0,229.35414792299898,35.01885855836224,289.2558469771598,111.8742667770412,6.992141673565075,91.16261184945662,2,RB2,,11.124347726249262,0.0,81,30,Bench,3.4960708367825375
00-0037263,Tyler Allgeier,RB,2025,ARI,17,0,3,8,5.349876304232485,0,0,0,0,0,0,514,143,8,16,14,-26,120,3,96,0,0,0,0,109.0,123.0,157,159,7.235294117647059,9.352941176470589,9.235294117647058,8.411764705882353,0.9411764705882353,0.0,0.8235294117647058,610,8,0.7735849056603774,0.0,0.0,0.0,0.0,3.5944055944055946,0.875,6.0,6.857142857142857,8.571428571428571,-1.625,0.47058823529411764,0.17647058823529413,0.2605862018540468,Tyler Allgeier,2000-04-15,71.0,225.0,BYU,3.0,2022.0,ATL,151.0,2025-09-01,25.37987679671458,649,366,617,1504.8600000000001,983,0.6394088669950739,368,317,276,151,160,269,0.2909441233140655,0.33542976939203356,0.4935779816513762,0.030828516377649325,0.29979035639413,0.15963855421686746,66.35220125786164,68.55345911949685,67.9245283018868,59.74842767295597,38.67924528301887,31.761006289308185,59.276729559748425,ARI,RB,ACT,RB,4.0,16,0.0,140.98823529411766,14.153192459982176,0.0,8.811764705882354,0.9705882352941178,156.51764705882354,2.0,True,676.9954613360495,617,0.9113798174988521,0.0,0.0,3.941830377455525,0.8940217391304348,6.709030100334448,0.0,0.038050734312416554,0.012121212121212121,0.0,5.364705882352942,0.17155384799978396,0.0,0.0,555.7517087462002,12.65326173732102,94.95419422984696,110.94141041704209,6.933838151065131,155.14142775409982,2,RB2,,11.124347726249262,0.0,81,30,Bench,3.4669190755325654
00-0037545,Rashid Shaheed,WR,2025,SEA,9,0,3,1,4.691215194381941,0,0,0,0,0,0,5,2,0,66,44,748,144,22,499,2,0,0,1,60.4,104.4,46,68,11.600000000000001,7.555555555555555,5.111111111111111,0.2222222222222222,7.333333333333333,0.0,4.888888888888889,504,2,1.535294117647059,0.0,0.0,0.0,0.0,2.5,0.6666666666666666,7.5606060606060606,11.340909090909092,3.272727272727273,11.333333333333334,0.2222222222222222,2.4444444444444446,0.5955848970360396,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,481,507,455,1449.42,962,0.4868421052631579,422,362,585,143,73,6,0.25309734513274335,0.167816091954023,0.01015228426395939,0.1168141592920354,0.004597701149425287,0.068,92.91338582677166,93.7007874015748,86.61417322834646,94.48818897637796,44.09448818897638,94.68503937007874,86.63385826771653,SEA,WR,ACT,WR,4.0,16,0.0,8.711111111111112,67.36150879871936,0.0,0.5444444444444445,5.9,103.11111111111111,2.0,True,637.6341736694678,455,0.7135753050711796,0.0,0.0,4.95952380952381,0.6039712320200125,7.651972823924043,0.0,0.0,0.0326530612244898,0.0,0.0,2.1995594709785915,0.0,0.0,43.20296296296297,40.68441345988944,515.4484347063209,109.74691005268939,6.859181878293087,76.07261990983046,2,WR2,,10.169259972266895,0.0,81,30,Bench,3.4295909391465433
00-0037545,Rashid Shaheed,WR,2025,SEA,9,0,2,6,5.6118178872803774,0,0,0,0,0,0,64,7,0,26,15,305,33,7,188,0,0,0,0,37.2,52.2,22,33,5.800000000000001,3.6666666666666665,2.4444444444444446,0.7777777777777778,2.888888888888889,0.0,1.6666666666666667,252,0,1.581818181818182,0.0,0.0,0.0,0.0,9.142857142857142,0.5769230769230769,7.230769230769231,12.533333333333333,2.2,11.73076923076923,0.0,0.7777777777777778,0.03244519184821093,Rashid Shaheed,1998-08-31,72.0,180.0,Weber State,3.0,2022.0,,0.0,2025-09-01,27.003422313483917,481,507,455,1449.42,962,0.4868421052631579,491,309,572,50,289,0,0.09242144177449169,0.48327759197324416,0.0,0.05714285714285714,0.013806706114398421,0.034303534303534305,62.79527559055118,67.32283464566929,62.99212598425197,48.818897637795274,44.09448818897638,51.181102362204726,57.02755905511811,SEA,WR,ACT,WR,4.0,16,0.0,8.711111111111112,67.36150879871936,0.0,0.5444444444444445,5.9,103.11111111111111,3.0,True,637.6341736694678,455,0.7135753050711796,0.0,0.0,4.95952380952381,0.6039712320200125,7.651972823924043,0.0,0.0,0.0326530612244898,0.0,0.0,2.1995594709785915,0.0,0.0,43.20296296296297,40.68441345988944,515.4484347063209,109.74691005268939,6.859181878293087,76.07261990983046,3,WR3,,10.169259972266895,0.0,81,30,Bench,3.4295909391465433
00-0036898,Davis Mills,QB,2025,HOU,6,1,2,3,10.069618993123159,915,159,91,1360,5,1,60,13,1,0,0,0,0,0,0,0,0,0,0,68.6,68.6,13,13,11.433333333333332,2.1666666666666665,2.1666666666666665,2.1666666666666665,0.0,26.5,0.0,975,6,5.276923076923077,0.5723270440251572,5.754716981132075,0.031446540880503145,0.006289308176100629,4.615384615384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11927530672392184,Davis Mills,1998-10-21,76.0,225.0,Stanford,4.0,2021.0,HOU,67.0,2025-09-01,26.863791923340177,582,475,553,1379.04,1028,0.5506149479659413,506,371,661,124,157,0,0.19682539682539682,0.29734848484848486,0.0,0.0,0.02736842105263158,0.01264591439688716,43.90243902439025,43.90243902439025,54.87804878048781,34.146341463414636,69.51219512195121,38.41463414634146,47.25609756097562,HOU,QB,ACT,QB,5.0,17,11.64,23.601666666666663,0.0,17.509999999999998,1.3883333333333332,0.0,321.27166666666665,2.0,True,577.5501486748545,553,0.9574926112802793,0.5451378809869376,5.531204644412192,4.3076923076923075,0.0,0.0,0.025979680696661827,0.06410256410256411,0.0,7.733371552975325,1.5129273504273504,0.0,162.2711930333817,1646.4736865021769,101.66871794871793,0.0,0.0,116.03686956942427,6.825698209966133,321.27166666666665,2,QB2,0.02,19.064800919995758,0.0,81,12,Bench,3.4128491049830667
00-0033110,Tyler Higbee,TE,2025,LA,10,0,2,7,6.277906586682468,0,0,0,0,0,0,0,0,0,36,25,118,140,17,281,3,0,0,0,46.1,71.1,25,36,7.109999999999999,3.6,2.5,0.0,3.6,0.0,2.5,281,3,1.9749999999999999,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,7.805555555555555,11.24,5.6,3.2777777777777777,0.3,1.7,0.11703142240752906,Tyler Higbee,1993-01-01,78.0,257.0,Western Kentucky,9.0,2016.0,LAR,110.0,2025-09-01,32.6652977412731,598,465,581,1800.18,1046,0.5625587958607714,682,538,716,15,9,1,0.021520803443328552,0.016453382084095063,0.001394700139470014,0.06196213425129088,0.0,0.03441682600382409,73.21428571428571,70.71428571428572,77.85714285714286,51.42857142857142,46.07142857142857,48.57142857142858,65.07142857142857,LA,TE,ACT,TE,10.0,16,0.0,0.0,60.53916057659634,0.0,0.0,3.9333333333333336,62.93333333333334,1.0,True,603.9771004159239,581,0.9619570006874417,0.0,0.0,0.0,0.6815079365079365,6.967063492063493,0.0,0.0,0.07022471910112359,0.0,0.0,4.251345546109293,0.0,0.0,0.0,41.257918402478786,421.7801754933738,108.94400922847191,6.8090005767794946,60.53916057659634,1,TE1,,8.872173133646344,0.0,81,12,Bench,3.4045002883897473
00-0040311,Theo Wease Jr.,WR,2025,MIA,3,0,1,2,4.188476254359494,0,0,0,0,0,0,0,0,0,10,6,137,63,6,139,1,0,0,0,19.9,25.9,6,10,8.633333333333333,3.3333333333333335,2.0,0.0,3.3333333333333335,0.0,2.0,139,1,2.59,0.0,0.0,0.0,0.0,0.0,0.6,13.9,23.166666666666668,10.5,13.7,0.3333333333333333,2.0,0.5148483103058501,Theo Wease Jr.,2001-06-25,74.0,200.0,Missouri; Oklahoma,0.0,2025.0,,0.0,2025-09-01,24.186173853524984,479,432,462,1269.48,894,0.5257958287596048,217,404,83,245,28,396,0.5303030303030303,0.06481481481481481,0.826722338204593,0.021645021645021644,0.0,0.011185682326621925,59.645669291338585,58.26771653543307,77.55905511811024,89.37007874015748,44.09448818897638,85.23622047244095,71.96850393700787,MIA,WR,ACT,WR,1.0,16,0.0,0.0,41.98878369808589,0.0,0.0,3.3333333333333335,53.333333333333336,3.0,True,586.823380671616,462,0.7872896943391104,0.0,0.0,0.0,0.6,13.9,0.0,0.0,0.1,0.0,0.0,4.198878369808589,0.0,0.0,0.0,25.193270218851534,583.6440934033939,108.75094977804247,6.796934361127654,41.98878369808589,3,WR3,,10.169259972266895,0.0,81,30,Bench,3.398467180563827
00-0039373,Audric Estimé,RB,2025,NO,5,0,2,2,6.550725150698967,0,0,0,0,0,0,198,46,1,13,12,-2,108,3,103,0,0,0,0,36.1,48.1,58,59,9.620000000000001,11.8,11.6,9.2,2.6,0.0,2.4,301,1,0.8152542372881356,0.0,0.0,0.0,0.0,4.304347826086956,0.9230769230769231,7.923076923076923,8.583333333333334,9.0,-0.15384615384615385,0.2,0.6,0.31905143963628213,Audric Estimé,2003-09-06,71.0,227.0,Notre Dame,1.0,2024.0,DEN,147.0,2025-09-01,21.987679671457904,591,435,565,1321.08,1000,0.5760233918128655,422,362,585,143,73,6,0.25309734513274335,0.167816091954023,0.01015228426395939,0.023008849557522124,0.10574712643678161,0.059,77.35849056603774,78.61635220125787,77.9874213836478,66.0377358490566,38.67924528301887,76.41509433962264,71.32075471698114,NO,RB,ACT,RB,2.0,16,0.0,127.07692307692307,21.97186017169944,0.0,7.942307692307692,1.7692307692307692,155.38461538461536,3.0,True,727.9240823882001,565,0.7761798430219911,0.0,0.0,4.219822654462242,0.951923076923077,6.976923076923077,0.0,0.024017467248908297,0.0,0.0,3.0520658380920387,0.0,0.0,0.0,536.2420788593557,20.915520740367736,153.29597827485685,108.18172148234123,6.761357592646327,149.0487832486225,3,RB3,,11.124347726249262,0.0,81,30,Bench,3.3806787963231635
00-0038563,Tre Tucker,WR,2025,LV,17,1,3,9,8.937902603025861,0,0,0,0,0,0,51,11,0,92,57,935,291,32,696,5,0,0,0,104.7,161.7,68,103,9.511764705882353,6.0588235294117645,4.0,0.6470588235294118,5.411764705882353,0.0,3.3529411764705883,747,5,1.569902912621359,0.0,0.0,0.0,0.0,4.636363636363637,0.6195652173913043,7.565217391304348,12.210526315789474,5.105263157894737,10.16304347826087,0.29411764705882354,1.8823529411764706,0.06033182281113392,Tre Tucker,2001-03-08,68.0,185.0,Cincinnati,2.0,2023.0,LV,100.0,2025-09-01,24.484599589322382,515,369,494,1125.8,863,0.582579185520362,389,289,22,105,80,493,0.2125506072874494,0.21680216802168023,0.9572815533980582,0.1862348178137652,0.02981029810298103,0.11935110081112399,82.28346456692913,84.25196850393701,79.52755905511812,50.78740157480315,91.33858267716536,28.149606299212607,70.64960629921259,LV,WR,ACT,WR,3.0,16,0.0,10.179185520361992,60.58631115243474,0.0,0.6361990950226245,4.658371040723982,84.71312217194571,1.0,True,607.7241542770954,494,0.8128687933880571,0.0,0.0,5.324848484848485,0.5956213886520791,7.725963815477881,0.0,0.029411764705882353,0.04928664072632944,0.0,0.29938780942241155,2.9860957507036576,0.0,0.0,54.20262059509119,36.08650278192013,468.0876476769948,108.02843096988515,6.751776935617822,70.76549667279673,1,WR1,,10.169259972266895,0.0,81,30,Bench,3.375888467808911
00-0033307,Kendrick Bourne,WR,2025,ARI,14,0,2,12,6.890816471823325,0,0,0,0,0,0,0,0,0,53,37,584,165,27,551,0,0,0,0,55.10000000000001,92.10000000000001,37,53,6.578571428571429,3.7857142857142856,2.642857142857143,0.0,3.7857142857142856,0.0,2.642857142857143,551,0,1.737735849056604,0.0,0.0,0.0,0.0,0.0,0.6981132075471698,10.39622641509434,14.891891891891891,4.45945945945946,11.018867924528301,0.0,1.9285714285714286,0.0,Kendrick Bourne,1995-08-04,73.0,203.0,Eastern Washington,8.0,2017.0,,0.0,2025-09-01,30.078028747433265,649,366,617,1504.8600000000001,983,0.6394088669950739,425,435,636,182,98,1,0.29983525535420097,0.18386491557223264,0.0015698587127158557,0.09636363636363636,0.0,0.05140640155189137,64.56692913385827,69.48818897637796,68.50393700787401,24.015748031496063,44.09448818897638,12.204724409448815,50.354330708661415,ARI,WR,ACT,WR,9.0,16,0.0,0.8,61.50511796949397,0.025,0.05,4.217857142857143,68.6857142857143,3.0,True,676.9954613360495,617,0.9113798174988521,0.0,0.0,2.6,0.7046546898979867,9.08237158075291,0.0,0.0,0.022494887525562373,0.0,0.0,1.383550710970212,0.0,0.0,2.08,43.339869829932866,558.6123355169873,107.71040764745287,6.731900477965804,62.30511796949397,3,WR3,,10.169259972266895,0.0,81,30,Bench,3.365950238982902
00-0038606,Parker Washington,WR,2025,JAX,16,1,6,6,7.405490643209717,0,0,0,0,0,0,0,7,0,95,58,1187,265,37,847,5,0,0,0,126.7,184.7,65,102,11.54375,6.375,4.0625,0.4375,5.9375,0.0,3.625,847,5,1.81078431372549,0.0,0.0,0.0,0.0,0.0,0.6105263157894737,8.91578947368421,14.60344827586207,4.568965517241379,12.494736842105263,0.3125,2.3125,0.3584848387040851,Parker Washington,2002-03-21,70.0,212.0,Penn State,2.0,2023.0,JAX,185.0,2025-09-01,23.449691991786448,563,489,547,1503.24,1036,0.535171102661597,439,231,593,138,281,0,0.2391681109185442,0.548828125,0.0,0.1736745886654479,0.014314928425357873,0.09845559845559845,84.4488188976378,84.64566929133859,85.8267716535433,76.37795275590551,91.33858267716536,51.181102362204726,80.61023622047244,JAX,WR,ACT,WR,3.0,16,0.0,3.5,59.03286540728542,0.0,0.21875,4.586607142857143,76.88571428571429,5.0,True,679.9938549032667,547,0.8044190341658516,0.0,0.0,0.0,0.6458794043933362,8.009155241043786,0.0,0.0,0.05671641791044776,0.0,0.0,3.3481326648908145,0.0,0.0,0.0,38.12811194888949,472.8033833705924,105.49724627529362,6.593577892205851,62.53286540728542,5,WR5,,10.169259972266895,0.0,81,30,Bench,3.2967889461029256
